"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"965989","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","18H","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965990","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","21","14","0","0","0","0","0","0","0","1","0","1","0","1","8","1","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","19","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965991","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","22","10","0","0","0","0","0","1","1","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965992","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","23","10","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","14","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965993","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","24","19","0","0","4","0","0","1","1","1","2","2","0","0","0","2","3","2","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","1","2","0","0","0","0","19","5","0","0","5","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965994","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","26","22","0","0","0","1","1","1","1","1","2","0","0","1","1","1","2","1","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","2","2","0","0","14","7","0","0","3","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965995","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","30107","0","0","3","9","41","0","0","16","28","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965996","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","04","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965997","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","05","6","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965998","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","06","27","0","0","2","2","3","2","2","0","0","0","0","2","2","3","3","2","2","0","0","0","0","0","0","0","2","1","0","1","1","0","1","2","0","1","0","1","0","1","1","1","0","0","0","0","19","5","0","1","11","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"965999","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","07","4","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966000","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","08","10","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966001","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","10","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966002","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966003","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","14","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966004","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","16","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","1","1","1","0","0","0","0","0","0","5","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966005","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18","16","0","0","0","0","0","1","2","0","5","1","5","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","22","4","1","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966006","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","180","7","0","0","0","0","0","0","1","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966007","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18A","7","0","0","0","0","0","0","1","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966008","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18C","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966009","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18D","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966010","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","185","15","0","0","0","0","0","1","1","0","2","1","4","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","16","2","1","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966011","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18E","10","0","0","0","0","0","0","0","0","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","6","1","1","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966012","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18F","10","0","0","0","0","0","1","1","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"966013","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2006","660","9","4566","Suburban","N","Not covered by","58797","BENSALEM TOWNSHIP","PA","12","Month header present","3","3","Not used","30107","0","0","3","4","10","0","0","18","18G","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
