"","year","region","offense_name","value","short_name","Type","crime_type","percent_change"
"19386",2014,"QUAKERTOWN","yearly__tot_clr_all_fields",90,"all fields","Cleared Cases","Total",-11.7647058823529
"19388",2014,"UPPER SOUTHAMPTON TWP","yearly__tot_clr_all_fields",46,"all fields","Cleared Cases","Total",-55.7692307692308
"19389",2014,"WARMINSTER TOWNSHIP","yearly__tot_clr_all_fields",330,"all fields","Cleared Cases","Total",-0.602409638554213
"19391",2014,"DOYLESTOWN TOWNSHIP","yearly__tot_clr_all_fields",69,"all fields","Cleared Cases","Total",1.47058823529411
"19392",2014,"HILLTOWN TOWNSHIP","yearly__tot_clr_all_fields",82,"all fields","Cleared Cases","Total",38.9830508474576
"19393",2014,"PLUMSTEAD TOWNSHIP","yearly__tot_clr_all_fields",45,"all fields","Cleared Cases","Total",-18.1818181818182
"19394",2014,"WARRINGTON TOWNSHIP","yearly__tot_clr_all_fields",121,"all fields","Cleared Cases","Total",-15.9722222222222
"19395",2014,"RICHLAND TOWNSHIP","yearly__tot_clr_all_fields",182,"all fields","Cleared Cases","Total",24.6575342465754
"1",2009,"SP: BUCKS COUNTY","property_crimes",476,"Property Crime","Total Offenses","property",0
"11",2009,"SP: BUCKS COUNTY","violent_crimes",319,"Violent Crime","Total Offenses","property",0
"12",2009,"SP: BUCKS COUNTY","property_crimes_no_larceny",163,"Property Crime Except Larceny","Total Offenses","property",0
"13",2009,"SP: BUCKS COUNTY","property_crimes",233,"Property Crime","Cleared Cases","property",0
"14",2009,"SP: BUCKS COUNTY","violent_crimes",224,"Violent Crime","Cleared Cases","property",0
"15",2009,"SP: BUCKS COUNTY","property_crimes_no_larceny",34,"Property Crime Except Larceny","Cleared Cases","property",0
"16",2010,"SP: BUCKS COUNTY","property_crimes",319,"Property Crime","Total Offenses","property",-32.9831932773109
"17",2010,"SP: BUCKS COUNTY","violent_crimes",344,"Violent Crime","Total Offenses","property",7.83699059561129
"18",2010,"SP: BUCKS COUNTY","property_crimes_no_larceny",104,"Property Crime Except Larceny","Total Offenses","property",-36.1963190184049
"19",2010,"SP: BUCKS COUNTY","property_crimes",127,"Property Crime","Cleared Cases","property",-45.4935622317597
"110",2010,"SP: BUCKS COUNTY","violent_crimes",257,"Violent Crime","Cleared Cases","property",14.7321428571429
"111",2010,"SP: BUCKS COUNTY","property_crimes_no_larceny",45,"Property Crime Except Larceny","Cleared Cases","property",32.3529411764706
"112",2011,"SP: BUCKS COUNTY","property_crimes",394,"Property Crime","Total Offenses","property",-17.2268907563025
"113",2011,"SP: BUCKS COUNTY","violent_crimes",278,"Violent Crime","Total Offenses","property",-12.8526645768025
"114",2011,"SP: BUCKS COUNTY","property_crimes_no_larceny",140,"Property Crime Except Larceny","Total Offenses","property",-14.1104294478528
"115",2011,"SP: BUCKS COUNTY","property_crimes",152,"Property Crime","Cleared Cases","property",-34.7639484978541
"116",2011,"SP: BUCKS COUNTY","violent_crimes",242,"Violent Crime","Cleared Cases","property",8.03571428571428
"117",2011,"SP: BUCKS COUNTY","property_crimes_no_larceny",52,"Property Crime Except Larceny","Cleared Cases","property",52.9411764705882
"118",2012,"SP: BUCKS COUNTY","property_crimes",388,"Property Crime","Total Offenses","property",-18.4873949579832
"119",2012,"SP: BUCKS COUNTY","violent_crimes",370,"Violent Crime","Total Offenses","property",15.987460815047
"120",2012,"SP: BUCKS COUNTY","property_crimes_no_larceny",162,"Property Crime Except Larceny","Total Offenses","property",-0.613496932515334
"121",2012,"SP: BUCKS COUNTY","property_crimes",133,"Property Crime","Cleared Cases","property",-42.9184549356223
"122",2012,"SP: BUCKS COUNTY","violent_crimes",258,"Violent Crime","Cleared Cases","property",15.1785714285714
"123",2012,"SP: BUCKS COUNTY","property_crimes_no_larceny",43,"Property Crime Except Larceny","Cleared Cases","property",26.4705882352941
"124",2013,"SP: BUCKS COUNTY","property_crimes",345,"Property Crime","Total Offenses","property",-27.5210084033613
"125",2013,"SP: BUCKS COUNTY","violent_crimes",316,"Violent Crime","Total Offenses","property",-0.940438871473359
"126",2013,"SP: BUCKS COUNTY","property_crimes_no_larceny",122,"Property Crime Except Larceny","Total Offenses","property",-25.1533742331288
"127",2013,"SP: BUCKS COUNTY","property_crimes",119,"Property Crime","Cleared Cases","property",-48.9270386266094
"128",2013,"SP: BUCKS COUNTY","violent_crimes",250,"Violent Crime","Cleared Cases","property",11.6071428571429
"129",2013,"SP: BUCKS COUNTY","property_crimes_no_larceny",30,"Property Crime Except Larceny","Cleared Cases","property",-11.7647058823529
"130",2014,"SP: BUCKS COUNTY","property_crimes",322,"Property Crime","Total Offenses","property",-32.3529411764706
"131",2014,"SP: BUCKS COUNTY","violent_crimes",315,"Violent Crime","Total Offenses","property",-1.2539184952978
"132",2014,"SP: BUCKS COUNTY","property_crimes_no_larceny",100,"Property Crime Except Larceny","Total Offenses","property",-38.6503067484663
"133",2014,"SP: BUCKS COUNTY","property_crimes",111,"Property Crime","Cleared Cases","property",-52.3605150214592
"134",2014,"SP: BUCKS COUNTY","violent_crimes",249,"Violent Crime","Cleared Cases","property",11.1607142857143
"135",2014,"SP: BUCKS COUNTY","property_crimes_no_larceny",25,"Property Crime Except Larceny","Cleared Cases","property",-26.4705882352941
"136",2009,"BENSALEM TOWNSHIP","property_crimes",1894,"Property Crime","Total Offenses","property",0
"137",2009,"BENSALEM TOWNSHIP","violent_crimes",444,"Violent Crime","Total Offenses","property",0
"138",2009,"BENSALEM TOWNSHIP","property_crimes_no_larceny",742,"Property Crime Except Larceny","Total Offenses","property",0
"139",2009,"BENSALEM TOWNSHIP","property_crimes",472,"Property Crime","Cleared Cases","property",0
"140",2009,"BENSALEM TOWNSHIP","violent_crimes",290,"Violent Crime","Cleared Cases","property",0
"141",2009,"BENSALEM TOWNSHIP","property_crimes_no_larceny",86,"Property Crime Except Larceny","Cleared Cases","property",0
"142",2010,"BENSALEM TOWNSHIP","property_crimes",1852,"Property Crime","Total Offenses","property",-2.21752903907075
"143",2010,"BENSALEM TOWNSHIP","violent_crimes",464,"Violent Crime","Total Offenses","property",4.5045045045045
"144",2010,"BENSALEM TOWNSHIP","property_crimes_no_larceny",683,"Property Crime Except Larceny","Total Offenses","property",-7.95148247978437
"145",2010,"BENSALEM TOWNSHIP","property_crimes",506,"Property Crime","Cleared Cases","property",7.20338983050848
"146",2010,"BENSALEM TOWNSHIP","violent_crimes",286,"Violent Crime","Cleared Cases","property",-1.37931034482759
"147",2010,"BENSALEM TOWNSHIP","property_crimes_no_larceny",121,"Property Crime Except Larceny","Cleared Cases","property",40.6976744186047
"148",2011,"BENSALEM TOWNSHIP","property_crimes",1796,"Property Crime","Total Offenses","property",-5.17423442449841
"149",2011,"BENSALEM TOWNSHIP","violent_crimes",391,"Violent Crime","Total Offenses","property",-11.9369369369369
"150",2011,"BENSALEM TOWNSHIP","property_crimes_no_larceny",624,"Property Crime Except Larceny","Total Offenses","property",-15.9029649595687
"151",2011,"BENSALEM TOWNSHIP","property_crimes",526,"Property Crime","Cleared Cases","property",11.4406779661017
"152",2011,"BENSALEM TOWNSHIP","violent_crimes",282,"Violent Crime","Cleared Cases","property",-2.75862068965518
"153",2011,"BENSALEM TOWNSHIP","property_crimes_no_larceny",99,"Property Crime Except Larceny","Cleared Cases","property",15.1162790697674
"154",2012,"BENSALEM TOWNSHIP","property_crimes",1885,"Property Crime","Total Offenses","property",-0.475184794086592
"155",2012,"BENSALEM TOWNSHIP","violent_crimes",424,"Violent Crime","Total Offenses","property",-4.5045045045045
"156",2012,"BENSALEM TOWNSHIP","property_crimes_no_larceny",669,"Property Crime Except Larceny","Total Offenses","property",-9.83827493261455
"157",2012,"BENSALEM TOWNSHIP","property_crimes",630,"Property Crime","Cleared Cases","property",33.4745762711864
"158",2012,"BENSALEM TOWNSHIP","violent_crimes",289,"Violent Crime","Cleared Cases","property",-0.344827586206897
"159",2012,"BENSALEM TOWNSHIP","property_crimes_no_larceny",150,"Property Crime Except Larceny","Cleared Cases","property",74.4186046511628
"160",2013,"BENSALEM TOWNSHIP","property_crimes",1583,"Property Crime","Total Offenses","property",-16.4202745512144
"161",2013,"BENSALEM TOWNSHIP","violent_crimes",473,"Violent Crime","Total Offenses","property",6.53153153153154
"162",2013,"BENSALEM TOWNSHIP","property_crimes_no_larceny",423,"Property Crime Except Larceny","Total Offenses","property",-42.9919137466307
"163",2013,"BENSALEM TOWNSHIP","property_crimes",549,"Property Crime","Cleared Cases","property",16.3135593220339
"164",2013,"BENSALEM TOWNSHIP","violent_crimes",346,"Violent Crime","Cleared Cases","property",19.3103448275862
"165",2013,"BENSALEM TOWNSHIP","property_crimes_no_larceny",76,"Property Crime Except Larceny","Cleared Cases","property",-11.6279069767442
"166",2014,"BENSALEM TOWNSHIP","property_crimes",1396,"Property Crime","Total Offenses","property",-26.2935586061246
"167",2014,"BENSALEM TOWNSHIP","violent_crimes",341,"Violent Crime","Total Offenses","property",-23.1981981981982
"168",2014,"BENSALEM TOWNSHIP","property_crimes_no_larceny",483,"Property Crime Except Larceny","Total Offenses","property",-34.9056603773585
"169",2014,"BENSALEM TOWNSHIP","property_crimes",451,"Property Crime","Cleared Cases","property",-4.44915254237288
"170",2014,"BENSALEM TOWNSHIP","violent_crimes",212,"Violent Crime","Cleared Cases","property",-26.8965517241379
"171",2014,"BENSALEM TOWNSHIP","property_crimes_no_larceny",85,"Property Crime Except Larceny","Cleared Cases","property",-1.16279069767442
"172",2009,"BRISTOL","property_crimes",321,"Property Crime","Total Offenses","property",0
"173",2009,"BRISTOL","violent_crimes",108,"Violent Crime","Total Offenses","property",0
"174",2009,"BRISTOL","property_crimes_no_larceny",103,"Property Crime Except Larceny","Total Offenses","property",0
"175",2009,"BRISTOL","property_crimes",49,"Property Crime","Cleared Cases","property",0
"176",2009,"BRISTOL","violent_crimes",54,"Violent Crime","Cleared Cases","property",0
"177",2009,"BRISTOL","property_crimes_no_larceny",15,"Property Crime Except Larceny","Cleared Cases","property",0
"178",2010,"BRISTOL","property_crimes",266,"Property Crime","Total Offenses","property",-17.1339563862928
"179",2010,"BRISTOL","violent_crimes",161,"Violent Crime","Total Offenses","property",49.0740740740741
"180",2010,"BRISTOL","property_crimes_no_larceny",83,"Property Crime Except Larceny","Total Offenses","property",-19.4174757281553
"181",2010,"BRISTOL","property_crimes",36,"Property Crime","Cleared Cases","property",-26.530612244898
"182",2010,"BRISTOL","violent_crimes",42,"Violent Crime","Cleared Cases","property",-22.2222222222222
"183",2010,"BRISTOL","property_crimes_no_larceny",6,"Property Crime Except Larceny","Cleared Cases","property",-60
"184",2011,"BRISTOL","property_crimes",294,"Property Crime","Total Offenses","property",-8.41121495327103
"185",2011,"BRISTOL","violent_crimes",114,"Violent Crime","Total Offenses","property",5.55555555555556
"186",2011,"BRISTOL","property_crimes_no_larceny",95,"Property Crime Except Larceny","Total Offenses","property",-7.76699029126213
"187",2011,"BRISTOL","property_crimes",17,"Property Crime","Cleared Cases","property",-65.3061224489796
"188",2011,"BRISTOL","violent_crimes",32,"Violent Crime","Cleared Cases","property",-40.7407407407407
"189",2011,"BRISTOL","property_crimes_no_larceny",4,"Property Crime Except Larceny","Cleared Cases","property",-73.3333333333333
"190",2012,"BRISTOL","property_crimes",243,"Property Crime","Total Offenses","property",-24.2990654205608
"191",2012,"BRISTOL","violent_crimes",98,"Violent Crime","Total Offenses","property",-9.25925925925926
"192",2012,"BRISTOL","property_crimes_no_larceny",71,"Property Crime Except Larceny","Total Offenses","property",-31.0679611650485
"193",2012,"BRISTOL","property_crimes",24,"Property Crime","Cleared Cases","property",-51.0204081632653
"194",2012,"BRISTOL","violent_crimes",42,"Violent Crime","Cleared Cases","property",-22.2222222222222
"195",2012,"BRISTOL","property_crimes_no_larceny",7,"Property Crime Except Larceny","Cleared Cases","property",-53.3333333333333
"196",2013,"BRISTOL","property_crimes",275,"Property Crime","Total Offenses","property",-14.3302180685358
"197",2013,"BRISTOL","violent_crimes",94,"Violent Crime","Total Offenses","property",-12.962962962963
"198",2013,"BRISTOL","property_crimes_no_larceny",109,"Property Crime Except Larceny","Total Offenses","property",5.8252427184466
"199",2013,"BRISTOL","property_crimes",26,"Property Crime","Cleared Cases","property",-46.9387755102041
"1110",2013,"BRISTOL","violent_crimes",48,"Violent Crime","Cleared Cases","property",-11.1111111111111
"1113",2013,"BRISTOL","property_crimes_no_larceny",8,"Property Crime Except Larceny","Cleared Cases","property",-46.6666666666667
"1119",2014,"BRISTOL","property_crimes",252,"Property Crime","Total Offenses","property",-21.4953271028037
"1120",2014,"BRISTOL","violent_crimes",78,"Violent Crime","Total Offenses","property",-27.7777777777778
"1121",2014,"BRISTOL","property_crimes_no_larceny",77,"Property Crime Except Larceny","Total Offenses","property",-25.2427184466019
"1122",2014,"BRISTOL","property_crimes",19,"Property Crime","Cleared Cases","property",-61.2244897959184
"1123",2014,"BRISTOL","violent_crimes",38,"Violent Crime","Cleared Cases","property",-29.6296296296296
"1124",2014,"BRISTOL","property_crimes_no_larceny",3,"Property Crime Except Larceny","Cleared Cases","property",-80
"1125",2009,"BRISTOL TOWNSHIP","property_crimes",1402,"Property Crime","Total Offenses","property",0
"1126",2009,"BRISTOL TOWNSHIP","violent_crimes",535,"Violent Crime","Total Offenses","property",0
"1127",2009,"BRISTOL TOWNSHIP","property_crimes_no_larceny",631,"Property Crime Except Larceny","Total Offenses","property",0
"1128",2009,"BRISTOL TOWNSHIP","property_crimes",92,"Property Crime","Cleared Cases","property",0
"1129",2009,"BRISTOL TOWNSHIP","violent_crimes",213,"Violent Crime","Cleared Cases","property",0
"1130",2009,"BRISTOL TOWNSHIP","property_crimes_no_larceny",41,"Property Crime Except Larceny","Cleared Cases","property",0
"1131",2010,"BRISTOL TOWNSHIP","property_crimes",1379,"Property Crime","Total Offenses","property",-1.64051355206848
"1132",2010,"BRISTOL TOWNSHIP","violent_crimes",519,"Violent Crime","Total Offenses","property",-2.99065420560748
"1133",2010,"BRISTOL TOWNSHIP","property_crimes_no_larceny",612,"Property Crime Except Larceny","Total Offenses","property",-3.01109350237718
"1134",2010,"BRISTOL TOWNSHIP","property_crimes",84,"Property Crime","Cleared Cases","property",-8.69565217391305
"1135",2010,"BRISTOL TOWNSHIP","violent_crimes",271,"Violent Crime","Cleared Cases","property",27.2300469483568
"1136",2010,"BRISTOL TOWNSHIP","property_crimes_no_larceny",47,"Property Crime Except Larceny","Cleared Cases","property",14.6341463414634
"1137",2011,"BRISTOL TOWNSHIP","property_crimes",1471,"Property Crime","Total Offenses","property",4.92154065620543
"1138",2011,"BRISTOL TOWNSHIP","violent_crimes",485,"Violent Crime","Total Offenses","property",-9.34579439252337
"1139",2011,"BRISTOL TOWNSHIP","property_crimes_no_larceny",658,"Property Crime Except Larceny","Total Offenses","property",4.27892234548335
"1140",2011,"BRISTOL TOWNSHIP","property_crimes",107,"Property Crime","Cleared Cases","property",16.304347826087
"1141",2011,"BRISTOL TOWNSHIP","violent_crimes",221,"Violent Crime","Cleared Cases","property",3.75586854460095
"1142",2011,"BRISTOL TOWNSHIP","property_crimes_no_larceny",53,"Property Crime Except Larceny","Cleared Cases","property",29.2682926829268
"1143",2012,"BRISTOL TOWNSHIP","property_crimes",1625,"Property Crime","Total Offenses","property",15.9058487874465
"1144",2012,"BRISTOL TOWNSHIP","violent_crimes",404,"Violent Crime","Total Offenses","property",-24.4859813084112
"1145",2012,"BRISTOL TOWNSHIP","property_crimes_no_larceny",764,"Property Crime Except Larceny","Total Offenses","property",21.0776545166403
"1146",2012,"BRISTOL TOWNSHIP","property_crimes",147,"Property Crime","Cleared Cases","property",59.7826086956522
"1147",2012,"BRISTOL TOWNSHIP","violent_crimes",205,"Violent Crime","Cleared Cases","property",-3.75586854460094
"1148",2012,"BRISTOL TOWNSHIP","property_crimes_no_larceny",90,"Property Crime Except Larceny","Cleared Cases","property",119.512195121951
"1149",2013,"BRISTOL TOWNSHIP","property_crimes",1334,"Property Crime","Total Offenses","property",-4.85021398002853
"1150",2013,"BRISTOL TOWNSHIP","violent_crimes",338,"Violent Crime","Total Offenses","property",-36.8224299065421
"1151",2013,"BRISTOL TOWNSHIP","property_crimes_no_larceny",553,"Property Crime Except Larceny","Total Offenses","property",-12.3613312202853
"1152",2013,"BRISTOL TOWNSHIP","property_crimes",137,"Property Crime","Cleared Cases","property",48.9130434782609
"1153",2013,"BRISTOL TOWNSHIP","violent_crimes",230,"Violent Crime","Cleared Cases","property",7.981220657277
"1154",2013,"BRISTOL TOWNSHIP","property_crimes_no_larceny",76,"Property Crime Except Larceny","Cleared Cases","property",85.3658536585366
"1155",2014,"BRISTOL TOWNSHIP","property_crimes",1051,"Property Crime","Total Offenses","property",-25.0356633380884
"1156",2014,"BRISTOL TOWNSHIP","violent_crimes",544,"Violent Crime","Total Offenses","property",1.6822429906542
"1157",2014,"BRISTOL TOWNSHIP","property_crimes_no_larceny",426,"Property Crime Except Larceny","Total Offenses","property",-32.4881141045959
"1158",2014,"BRISTOL TOWNSHIP","property_crimes",131,"Property Crime","Cleared Cases","property",42.3913043478261
"1159",2014,"BRISTOL TOWNSHIP","violent_crimes",319,"Violent Crime","Cleared Cases","property",49.7652582159624
"1160",2014,"BRISTOL TOWNSHIP","property_crimes_no_larceny",73,"Property Crime Except Larceny","Cleared Cases","property",78.0487804878049
"1161",2009,"FALLS TOWNSHIP","property_crimes",715,"Property Crime","Total Offenses","property",0
"1162",2009,"FALLS TOWNSHIP","violent_crimes",203,"Violent Crime","Total Offenses","property",0
"1163",2009,"FALLS TOWNSHIP","property_crimes_no_larceny",237,"Property Crime Except Larceny","Total Offenses","property",0
"1164",2009,"FALLS TOWNSHIP","property_crimes",99,"Property Crime","Cleared Cases","property",0
"1165",2009,"FALLS TOWNSHIP","violent_crimes",150,"Violent Crime","Cleared Cases","property",0
"1166",2009,"FALLS TOWNSHIP","property_crimes_no_larceny",32,"Property Crime Except Larceny","Cleared Cases","property",0
"1167",2010,"FALLS TOWNSHIP","property_crimes",614,"Property Crime","Total Offenses","property",-14.1258741258741
"1168",2010,"FALLS TOWNSHIP","violent_crimes",221,"Violent Crime","Total Offenses","property",8.86699507389162
"1169",2010,"FALLS TOWNSHIP","property_crimes_no_larceny",214,"Property Crime Except Larceny","Total Offenses","property",-9.70464135021097
"1170",2010,"FALLS TOWNSHIP","property_crimes",94,"Property Crime","Cleared Cases","property",-5.05050505050505
"1171",2010,"FALLS TOWNSHIP","violent_crimes",154,"Violent Crime","Cleared Cases","property",2.66666666666666
"1172",2010,"FALLS TOWNSHIP","property_crimes_no_larceny",37,"Property Crime Except Larceny","Cleared Cases","property",15.625
"1173",2011,"FALLS TOWNSHIP","property_crimes",779,"Property Crime","Total Offenses","property",8.95104895104895
"1174",2011,"FALLS TOWNSHIP","violent_crimes",183,"Violent Crime","Total Offenses","property",-9.85221674876847
"1175",2011,"FALLS TOWNSHIP","property_crimes_no_larceny",325,"Property Crime Except Larceny","Total Offenses","property",37.1308016877637
"1176",2011,"FALLS TOWNSHIP","property_crimes",111,"Property Crime","Cleared Cases","property",12.1212121212121
"1177",2011,"FALLS TOWNSHIP","violent_crimes",114,"Violent Crime","Cleared Cases","property",-24
"1178",2011,"FALLS TOWNSHIP","property_crimes_no_larceny",49,"Property Crime Except Larceny","Cleared Cases","property",53.125
"1179",2012,"FALLS TOWNSHIP","property_crimes",806,"Property Crime","Total Offenses","property",12.7272727272727
"1180",2012,"FALLS TOWNSHIP","violent_crimes",167,"Violent Crime","Total Offenses","property",-17.7339901477833
"1181",2012,"FALLS TOWNSHIP","property_crimes_no_larceny",352,"Property Crime Except Larceny","Total Offenses","property",48.5232067510549
"1182",2012,"FALLS TOWNSHIP","property_crimes",120,"Property Crime","Cleared Cases","property",21.2121212121212
"1183",2012,"FALLS TOWNSHIP","violent_crimes",125,"Violent Crime","Cleared Cases","property",-16.6666666666667
"1184",2012,"FALLS TOWNSHIP","property_crimes_no_larceny",51,"Property Crime Except Larceny","Cleared Cases","property",59.375
"1185",2013,"FALLS TOWNSHIP","property_crimes",672,"Property Crime","Total Offenses","property",-6.01398601398602
"1186",2013,"FALLS TOWNSHIP","violent_crimes",180,"Violent Crime","Total Offenses","property",-11.3300492610837
"1187",2013,"FALLS TOWNSHIP","property_crimes_no_larceny",227,"Property Crime Except Larceny","Total Offenses","property",-4.21940928270043
"1188",2013,"FALLS TOWNSHIP","property_crimes",101,"Property Crime","Cleared Cases","property",2.02020202020201
"1189",2013,"FALLS TOWNSHIP","violent_crimes",121,"Violent Crime","Cleared Cases","property",-19.3333333333333
"1190",2013,"FALLS TOWNSHIP","property_crimes_no_larceny",42,"Property Crime Except Larceny","Cleared Cases","property",31.25
"1191",2014,"FALLS TOWNSHIP","property_crimes",618,"Property Crime","Total Offenses","property",-13.5664335664336
"1192",2014,"FALLS TOWNSHIP","violent_crimes",198,"Violent Crime","Total Offenses","property",-2.46305418719212
"1193",2014,"FALLS TOWNSHIP","property_crimes_no_larceny",219,"Property Crime Except Larceny","Total Offenses","property",-7.59493670886076
"1194",2014,"FALLS TOWNSHIP","property_crimes",123,"Property Crime","Cleared Cases","property",24.2424242424242
"1195",2014,"FALLS TOWNSHIP","violent_crimes",128,"Violent Crime","Cleared Cases","property",-14.6666666666667
"1196",2014,"FALLS TOWNSHIP","property_crimes_no_larceny",41,"Property Crime Except Larceny","Cleared Cases","property",28.125
"1197",2009,"LOWER MAKEFIELD TOWNSHIP","property_crimes",333,"Property Crime","Total Offenses","property",0
"1198",2009,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",52,"Violent Crime","Total Offenses","property",0
"1199",2009,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",80,"Property Crime Except Larceny","Total Offenses","property",0
"1200",2009,"LOWER MAKEFIELD TOWNSHIP","property_crimes",49,"Property Crime","Cleared Cases","property",0
"1201",2009,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",42,"Violent Crime","Cleared Cases","property",0
"1202",2009,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",19,"Property Crime Except Larceny","Cleared Cases","property",0
"1203",2010,"LOWER MAKEFIELD TOWNSHIP","property_crimes",295,"Property Crime","Total Offenses","property",-11.4114114114114
"1204",2010,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",53,"Violent Crime","Total Offenses","property",1.92307692307692
"1205",2010,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",121,"Property Crime Except Larceny","Total Offenses","property",51.25
"1206",2010,"LOWER MAKEFIELD TOWNSHIP","property_crimes",69,"Property Crime","Cleared Cases","property",40.8163265306122
"1207",2010,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",28,"Violent Crime","Cleared Cases","property",-33.3333333333333
"1208",2010,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",22,"Property Crime Except Larceny","Cleared Cases","property",15.7894736842105
"1209",2011,"LOWER MAKEFIELD TOWNSHIP","property_crimes",405,"Property Crime","Total Offenses","property",21.6216216216216
"1210",2011,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",63,"Violent Crime","Total Offenses","property",21.1538461538461
"1211",2011,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",145,"Property Crime Except Larceny","Total Offenses","property",81.25
"1212",2011,"LOWER MAKEFIELD TOWNSHIP","property_crimes",57,"Property Crime","Cleared Cases","property",16.3265306122449
"1213",2011,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",52,"Violent Crime","Cleared Cases","property",23.8095238095238
"1214",2011,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",22,"Property Crime Except Larceny","Cleared Cases","property",15.7894736842105
"1215",2012,"LOWER MAKEFIELD TOWNSHIP","property_crimes",385,"Property Crime","Total Offenses","property",15.6156156156156
"1216",2012,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",50,"Violent Crime","Total Offenses","property",-3.84615384615384
"1217",2012,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",155,"Property Crime Except Larceny","Total Offenses","property",93.75
"1218",2012,"LOWER MAKEFIELD TOWNSHIP","property_crimes",83,"Property Crime","Cleared Cases","property",69.3877551020408
"1219",2012,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",38,"Violent Crime","Cleared Cases","property",-9.52380952380952
"1220",2012,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",23,"Property Crime Except Larceny","Cleared Cases","property",21.0526315789474
"1221",2013,"LOWER MAKEFIELD TOWNSHIP","property_crimes",353,"Property Crime","Total Offenses","property",6.006006006006
"1222",2013,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",49,"Violent Crime","Total Offenses","property",-5.76923076923077
"1223",2013,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",140,"Property Crime Except Larceny","Total Offenses","property",75
"1224",2013,"LOWER MAKEFIELD TOWNSHIP","property_crimes",54,"Property Crime","Cleared Cases","property",10.2040816326531
"1225",2013,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",32,"Violent Crime","Cleared Cases","property",-23.8095238095238
"1226",2013,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",15,"Property Crime Except Larceny","Cleared Cases","property",-21.0526315789474
"1227",2014,"LOWER MAKEFIELD TOWNSHIP","property_crimes",254,"Property Crime","Total Offenses","property",-23.7237237237237
"1228",2014,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",49,"Violent Crime","Total Offenses","property",-5.76923076923077
"1229",2014,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",108,"Property Crime Except Larceny","Total Offenses","property",35
"1230",2014,"LOWER MAKEFIELD TOWNSHIP","property_crimes",37,"Property Crime","Cleared Cases","property",-24.4897959183674
"1231",2014,"LOWER MAKEFIELD TOWNSHIP","violent_crimes",36,"Violent Crime","Cleared Cases","property",-14.2857142857143
"1232",2014,"LOWER MAKEFIELD TOWNSHIP","property_crimes_no_larceny",5,"Property Crime Except Larceny","Cleared Cases","property",-73.6842105263158
"1233",2009,"LOWER SOUTHAMPTON TWP","property_crimes",357,"Property Crime","Total Offenses","property",0
"1234",2009,"LOWER SOUTHAMPTON TWP","violent_crimes",118,"Violent Crime","Total Offenses","property",0
"1235",2009,"LOWER SOUTHAMPTON TWP","property_crimes_no_larceny",144,"Property Crime Except Larceny","Total Offenses","property",0
"1236",2009,"LOWER SOUTHAMPTON TWP","property_crimes",62,"Property Crime","Cleared Cases","property",0
"1237",2009,"LOWER SOUTHAMPTON TWP","violent_crimes",80,"Violent Crime","Cleared Cases","property",0
"1238",2009,"LOWER SOUTHAMPTON TWP","property_crimes_no_larceny",24,"Property Crime Except Larceny","Cleared Cases","property",0
"1239",2010,"LOWER SOUTHAMPTON TWP","property_crimes",337,"Property Crime","Total Offenses","property",-5.60224089635855
"1240",2010,"LOWER SOUTHAMPTON TWP","violent_crimes",103,"Violent Crime","Total Offenses","property",-12.7118644067797
"1241",2010,"LOWER SOUTHAMPTON TWP","property_crimes_no_larceny",123,"Property Crime Except Larceny","Total Offenses","property",-14.5833333333333
"1242",2010,"LOWER SOUTHAMPTON TWP","property_crimes",73,"Property Crime","Cleared Cases","property",17.741935483871
"1243",2010,"LOWER SOUTHAMPTON TWP","violent_crimes",75,"Violent Crime","Cleared Cases","property",-6.25
"1244",2010,"LOWER SOUTHAMPTON TWP","property_crimes_no_larceny",32,"Property Crime Except Larceny","Cleared Cases","property",33.3333333333333
"1245",2011,"LOWER SOUTHAMPTON TWP","property_crimes",326,"Property Crime","Total Offenses","property",-8.68347338935575
"1246",2011,"LOWER SOUTHAMPTON TWP","violent_crimes",63,"Violent Crime","Total Offenses","property",-46.6101694915254
